,filename,fileid,char_start_offset_edu,char_end_offset_edu,speech_sentence_id,paragraph_id,speech_edu_id,text_edu
570,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5642,5696,37,16,84,the full participation of women in peace and security.
571,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5697,5712,38,16,85,Resolution 1325
572,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5713,5719,38,16,86,(2000)
573,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5720,5763,38,16,87,"is for the benefit of the whole human race,"
574,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5764,5830,38,16,88,and has been intended to be so since its adoption in October 2000.
575,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5831,5874,39,16,89,It should be regarded as a global objective
576,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5875,5921,39,16,90,"that reflects peace, equality and development."
577,UNSC_2016_SPV.7658_spch070_edu_Namibia.txt,UNSC_2016_SPV.7658_spch070,5922,5992,40,16,91,Its effective implementation in good faith should not be half-hearted.
578,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,0,52,0,0,0,I thank the President for convening today's meeting.
579,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,54,78,2,2,1,"As a matter of priority,"
580,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,79,135,2,2,2,"on behalf of the Government and the people of Indonesia,"
581,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,136,337,2,2,3,"I wish to express our deepest condolences to all affected nations, especially our good neighbour Malaysia, over the deaths of the 298 civilian passengers and crew aboard Malaysia Airlines Flight MH-17,"
582,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,338,400,2,2,4,which crashed yesterday as it was flying over eastern Ukraine.
583,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,401,487,3,2,5,"As the Council may be aware, 12 Indonesian citizens were confirmed among the deceased."
584,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,488,550,4,2,6,Our thoughts and prayers are with the families of the victims.
585,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,551,624,5,2,7,Allow me also to take this opportunity to sincerely thank the delegations
586,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,625,689,5,2,8,that have expressed their sympathy and condolences to Indonesia.
587,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,691,732,7,4,9,"According to various sources and reports,"
588,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,733,799,7,4,10,the airplane was presumably shot down by a surface-to-air missile.
589,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,800,827,8,4,11,"If that is indeed the case,"
590,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,828,949,8,4,12,"such a heinous act is tantamount to a grave violation of international law, in particular international humanitarian law."
591,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,950,1156,9,4,13,"In that regard, Indonesia calls upon the Security Council to take immediate steps to enable a thorough, transparent and independent international investigation to be conducted upon this horrendous incident."
592,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1158,1223,11,6,14,Indonesia stands ready to join and support such an investigation.
593,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1224,1254,12,6,15,If the investigation concludes
594,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1255,1319,12,6,16,"that the crash was indeed intentionally caused by human factors,"
595,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1320,1356,12,6,17,"be it a missile strike or otherwise,"
596,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1357,1374,12,6,18,Indonesia demands
597,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1375,1488,12,6,19,that the perpetrators of such a heinous and inhuman crime be brought to justice to the fullest extent of the law.
598,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1490,1606,14,8,20,"As a precautionary measure, yesterday my President instructed all Indonesian airlines to exercise the utmost caution"
599,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1607,1689,14,8,21,"and to avoid the airspace in and around conflict areas, including that of Ukraine."
600,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1691,1705,16,10,22,"In conclusion,"
601,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1706,1772,16,10,23,"as a member of the Association of Southeast Ansian Nations family,"
602,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1773,1856,16,10,24,"Indonesia reiterates its solidarity with the Government and the people of Malaysia,"
603,UNSC_2014_SPV.7219_spch025_edu_Indonesia.txt,UNSC_2014_SPV.7219_spch025,1857,1937,16,10,25,as well as with the countries whose citizens have fallen victim to this tragedy.
604,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,0,172,0,0,0,"I would like to express my sincere gratitude to the members of the Security Council for their overwhelming support of the draft resolution contained in document S/2104/l89,"
605,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,173,201,0,0,1,as well as for their support
606,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,202,268,0,0,2,in trying to resolve the crisis by diplomatic and political means.
607,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,270,351,2,2,3,I would like to thank all the sponsors of the draft resolution for their support.
608,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,352,420,3,2,4,"In this difficult time for my country, we really need their support,"
609,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,421,446,3,2,5,and I want to assure them
610,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,447,502,3,2,6,that it is highly appreciated by the people of Ukraine.
611,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,504,556,5,4,7,I would like to particularly thank the Member States
612,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,557,628,5,4,8,who are the guarantors of the Budapest Memorandum who supported Ukraine
613,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,629,688,5,4,9,"- the United States, the United Kingdom, France and China -"
614,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,689,752,5,4,10,and who several times spoke in favour of territorial integrity.
615,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,753,784,6,4,11,"It is awful that the other one,"
616,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,785,829,6,4,12,"the fifth guarantor, the Russian Federation,"
617,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,830,859,6,4,13,violated its own obligations.
618,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,861,962,8,6,14,All the appeals by the united membership to the wisdom of the Russian leadership were not successful.
619,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,963,995,9,6,15,I received a call 40 minutes ago
620,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,996,1048,9,6,16,"as we were discussing the crisis in Crimea, Ukraine."
621,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1049,1064,10,6,17,Members noticed
622,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1065,1089,10,6,18,that somebody called me.
623,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1090,1154,11,6,19,"Russian troops entered the mainland from the south, from Crimea."
624,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1155,1190,12,6,20,Now we are facing a new development
625,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1191,1266,12,6,21,and we are to face an even more dangerous stance of the Russian Federation.
626,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1268,1413,14,8,22,"I appeal to all Council members to find the means and measures in the Security Council and the United Nations, as well as at the bilateral level,"
627,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1414,1439,14,8,23,to do the utmost possible
628,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1440,1462,14,8,24,"to stop the aggressor,"
629,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1463,1486,14,8,25,"the Russian delegation,"
630,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1487,1510,14,8,26,present in the Chamber.
631,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1512,1536,16,10,27,For us it is no surprise
632,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1537,1585,16,10,28,that Russia has vetoed today's draft resolution.
633,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1586,1672,17,10,29,"For that permanent member of the Council, it has become the custom to veto any measure"
634,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1673,1727,17,10,30,aimed at maintaining international peace and security.
635,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1729,1807,19,12,31,"We remember the vetoes of draft resolutions on peacekeeping missions in Syria,"
636,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1808,1862,19,12,32,which brought about thousands and thousands of deaths.
637,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1863,1877,20,12,33,I am confident
638,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1878,1951,20,12,34,that when Council members gather together next week with Ambassador Tanin
639,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,1952,2002,20,12,35,"to speak about the reform of the Security Council,"
640,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2003,2056,20,12,36,the issue of the right of the veto will be discussed.
641,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2057,2067,21,12,37,"Two cases,"
642,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2068,2085,21,12,38,"Syria and Crimea,"
643,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2086,2180,21,12,39,will certainly be considered as examples of the behaviour of a permanent member of the Council
644,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2181,2202,21,12,40,when peace is needed.
645,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2204,2222,23,14,41,(spoke in Russian)
646,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2223,2305,24,14,42,The representative of the Russian Federation has stated many times in this Chamber
647,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2306,2391,24,14,43,that Russia's right of the veto was gained through the blood of the Second World War.
648,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2392,2414,25,14,44,I would like to recall
649,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2415,2493,25,14,45,"that it was the collective bloodshed of Ukrainians, Belarusians and Georgians."
650,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2494,2562,26,14,46,To manipulate the issue of the bloodshed is absolutely unacceptable.
651,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2563,2655,27,14,47,"Moreover, it is a manipulation of the right of the veto before the new blood on one's hands."
652,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2656,2688,28,14,48,Previously it was Georgian blood
653,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2689,2711,28,14,49,- now it is Ukrainian.
654,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2712,2721,29,14,50,I believe
655,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2722,2753,29,14,51,that such chaos should end now.
656,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2755,2804,31,16,52,Today I take an optimistic View of the situation.
657,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2805,2812,32,16,53,Why so?
658,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2813,2835,33,16,54,Because I am convinced
659,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2836,2940,33,16,55,"that the statement made by the Russian representative expressed not the voice of the Russian Federation,"
660,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2941,2982,33,16,56,but rather the voice of the Soviet Union.
661,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,2983,3109,34,16,57,"The genuine voice of Russia today can be heard on the streets and squares of Moscow, St. Petersburg, Samara and Yekaterinburg,"
662,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3110,3245,34,16,58,where thousands and thousands of people have gone to express their support and desire to protect Ukraine and its territorial integrity.
663,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3246,3293,35,16,59,That represents the democratic future of Russia
664,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3294,3350,35,16,60,and the basis on which we will build our fraternal ties.
665,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3352,3419,37,18,61,Today the question of how to stop the aggressor concerns all of us.
666,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3420,3604,38,18,62,It involves the loss of the entire system of values established over the years through the untiring efforts of Member States towards a collective security system and non-proliferation.
667,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3606,3624,40,20,63,(spoke in English)
668,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3625,3639,41,20,64,I am confident
669,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3640,3707,41,20,65,that today the entire United Nations family demonstrated its unity.
670,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3708,3768,42,20,66,Tragic and dramatic events in Ukraine have united all of us.
671,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3769,3903,43,20,67,We must demonstrate that we are capable of protecting the United Nations system and the global security system through a new approach.
672,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3904,3929,44,20,68,I am absolutely confident
673,UNSC_2014_SPV.7138_spch018_edu_Ukraine.txt,UNSC_2014_SPV.7138_spch018,3930,3962,44,20,69,that we will be able to do that.
674,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,0,102,0,0,0,Uruguay wishes to express its satisfaction for the adoption earlier in this meeting of resolution 2272
675,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,103,110,0,0,1,(2016).
676,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,111,187,1,0,2,"At the outset, we want to thank the United States for its timely initiative."
677,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,188,262,2,0,3,Uruguay is very pleased to join the rest of the Council in their agreement
678,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,263,321,2,0,4,that dealing with this problem can no longer be postponed.
679,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,323,368,4,2,5,"With regard to the content of the resolution,"
680,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,369,512,4,2,6,"which is in line with the concept of zero tolerance, in our dual capacity as a member of the Security Council and a troop-contributing country,"
681,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,513,523,4,2,7,we believe
682,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,524,529,4,2,8,"that,"
683,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,530,574,4,2,9,"although the text could be further improved,"
684,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,575,609,4,2,10,"given the sensitivity ofthe issue,"
685,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,610,688,4,2,11,"it nonetheless has important provisions for combating such reprehensible acts,"
686,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,689,695,4,2,12,"which,"
687,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,696,745,4,2,13,as was said in yesterday's meeting on the subject
688,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,746,762,4,2,14,"(see S/PV.7642),"
689,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,763,846,4,2,15,affect not only the image and credibility of United Nations peacekeeping operations
690,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,847,964,4,2,16,"but, above all, have an impact on the dignity of the victims who suffer, often irreversibly, from their consequences."
691,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,965,1044,5,2,17,"For all of those reasons, therefore, Uruguay voted in favour of the resolution."
692,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,1046,1216,7,4,18,"Lastly, we would like to reiterate that all staffwho the Security Council, must be held accountable for are part of United Nations peacekeeping operations, their actions."
693,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,1218,1266,9,6,19,"whether military, police or civilian components,"
694,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,1267,1324,9,6,20,just like all personnel in other operations authorized by
695,UNSC_2016_SPV.7643_spch018_edu_Uruguay.txt,UNSC_2016_SPV.7643_spch018,1325,1352,9,6,21,The meeting rose at 4.10pm.
696,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,0,80,0,0,0,"On behalf of the United States, I should like sincerely to thank those countries"
697,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,81,120,0,0,1,that voted in favour of resolution 2272
698,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,121,128,0,0,2,"(2016),"
699,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,129,153,0,0,3,which was adopted today.
700,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,154,218,1,0,4,The resolution underscores the Security Council's responsibility
701,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,219,241,1,0,5,- our responsibility -
702,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,242,329,1,0,6,"to address the scourge of sexual exploitation and abuse in United Nations peacekeeping,"
703,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,330,381,1,0,7,which has been allowed to persist for far too long.
704,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,382,482,2,0,8,Impunity for such abuses clearly undermines our efforts to promote international peace and security.
705,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,483,509,3,0,9,The resolution makes clear
706,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,510,538,3,0,10,that it is our job to ensure
707,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,539,567,3,0,11,that there is accountability
708,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,568,627,3,0,12,"when men, women and children are abused by the Blue Helmets"
709,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,628,670,3,0,13,whom the Council has sent to protect them.
710,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,672,784,5,2,14,The resolution signals the Security Council's strong support for the zero-tolerance policy of the United Nations
711,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,785,912,5,2,15,"and for the ongoing efforts by the Secretary-General to strengthen this institution's response, reporting and remedial measures"
712,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,913,999,5,2,16,to prevent and combat sexual exploitation and abuse among United Nations peacekeepers.
713,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1000,1066,6,2,17,The resolution underscores the fact that peacekeepers found guilty
714,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1067,1108,6,2,18,"- not those accused, those found guilty -"
715,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1109,1152,6,2,19,of committing sexual exploitation and abuse
716,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1153,1217,6,2,20,"do not deserve to serve in United Nations peacekeeping missions,"
717,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1218,1287,6,2,21,and sends a clear message to troop- and police-contributing countries
718,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1288,1388,6,2,22,"that fail to take action to prevent or punish credible allegations of sexual abuse and exploitation,"
719,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1389,1473,6,2,23,"as well as to all States Members of the United Nations and to United Nations bodies,"
720,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1474,1563,6,2,24,"to ensure that these investigations are carried out thoroughly, promptly and impartially."
721,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1565,1621,8,4,25,I should also like to echo my French colleague's comment
722,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1622,1679,8,4,26,that the colour of the helmet means little to the victim.
723,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1680,1690,9,4,27,"All of us,"
724,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1691,1709,9,4,28,"wherever we serve,"
725,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1710,1772,9,4,29,"whether we wear a blue or a green or some other colour helmet,"
726,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1773,1822,9,4,30,have a responsibility to live up to the standards
727,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1823,1862,9,4,31,that this resolution tries to enshrine.
728,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1863,1945,10,4,32,"All of us have a responsibility with respect to individuals who serve us overseas,"
729,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,1946,2073,10,4,33,in the same way that we have a responsibility within our own borders to ensure that these kinds of crimes are never carried out
730,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,2074,2108,10,4,34,and that when they are carried out
731,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,2109,2147,10,4,35,the perpetrators are held accountable.
732,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,2149,2272,12,6,36,The resolution adopted today endorses the decision of the Secretary-General to repatriate United Nations peacekeeping units
733,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,2273,2343,12,6,37,"that demonstrate widespread or systemic sexual abuse and exploitation,"
734,UNSC_2016_SPV.7643_spch010_edu_United_States_Of_America.txt,UNSC_2016_SPV.7643_spch010,2344,2468,12,6,38,and it requests that the Secretary-General repatriate all uniformed personnel from a contributing country in a given mission
